MID,DISCIPL,EIN,CO_LOC_RES,NTEEC,DUNS,NAICS,COMMONNAME,LEGALNAME,ALTNAME,AKADBA,ADSTREET,ADCITY,ADSTATE,ADZIP,ADZIP5,PHSTREET,PHCITY,PHSTATE,PHZIP,PHZIP5,PHONE,WEBURL,IRS_NAME15,TAXPER15,INCOMECD15,INCOME15,REVENUE15,IRS_STREET15,IRS_CITY15,IRS_STATE15,IRS_ZIP15,RULEDATE15,IPEDS,INSTNAME,INSTCITY,INSTST,LONGITUDE,LATITUDE,AAMREG,BEAREG,LOCALE4,FIPSST,FIPSCO,GSTREET,GCITY,GSTATE,GZIP,GZIP5,BMF15_F,IMLSAD_F,PFND_F,FCT3P_F,USER_F,UNI_F,OTHER_F,SOURCE
8409501108,NAT,350869045, ,B42,004943114,611310,DEPAUW UNIVERSITY ANTHROPOLOGY MUSEUM,DEPAUW UNIVERSITY, , ,DEPAUW UNIVERSITY,GREENCASTLE,IN,46135,46135, , , , , ,7656584800, ,DEPAUW UNIVERSITY,201306,9,451073068,246208708,PO BOX 37,GREENCASTLE,IN,46135-0037,193001,150400,DEPAUW UNIVERSITY,GREENCASTLE,IN,-86.86507,39.6488,4,3,3,18,133,PO BOX 37,GREENCASTLE,IN,46135-0037,46135,1,0,0,0,0,1,0, 
8409501109,NAT,626021046, , ,051125037, ,EAST TENNESSEE STATE UNIVERSITY AND GENERAL SHALE BRICK NATURAL HISTORY MUSEUM,EAST TENNESSEE STATE UNIVERSITY AND GENERAL SHALE BRICK NATURAL HISTORY MUSEUM, , ,1212 SUNCREST DRIVE,GRAY,TN,37615,37615, , , , , ,4234393659,HTTP://WWW.ETSU.EDU/NATURALHISTORYMUSEUM/, , , , , , , , , , ,220075,EAST TENNESSEE STATE UNIVERSITY,JOHNSON CITY,TN,-82.49883,36.38592,3,5,4,47,179,1212 SUNCREST DRIVE,GRAY,TN,37615,37615,0,0,0,0,0,1,0, 
8409501110,NAT,416007162, , ,879165306, ,EVELYN PAYNE HATCHER MUSEUM OF ANTHROPOLOGY,EVELYN PAYNE HATCHER MUSEUM OF ANTHROPOLOGY, , ,720 FOURTH AVE SOUTH,ST CLOUD,MN,56301,56301, , , , , , , , , , , , , , , , , ,174783,SAINT CLOUD STATE UNIVERSITY,ST. CLOUD,MN,-94.15261,45.55258,4,4,4,27,145,720 FOURTH AVE SOUTH,ST CLOUD,MN,56301,56301,0,0,0,0,0,1,0, 
8409501111,NAT,480547702, ,B43, ,611310,FELLOW-REEVE MUSEUM OF HISTORY AND SCIENCE,FRIENDS UNIVERSITY, , ,2100 WEST UNIVERSITY STREET,WICHITA,KS,67213,67213, , , , , ,3162955000,HTTP://WWW.ARTCOM.COM/MUSEUMS/,FRIENDS UNIVERSITY,201306,9,59358994,47557706,2100 W UNIVERSITY AVE,WICHITA,KS,67213-3379,192409,155089,FRIENDS UNIVERSITY,WICHITA,KS,-97.3668,37.67691,5,4,4,20,173,2100 W UNIVERSITY AVE,WICHITA,KS,67213-3379,67213,1,0,0,0,0,1,0, 
8409501112,NAT,596002052,HERBARIUM, ,078693863,611310,FLORIDA MUSEUM OF NATURAL HISTORY,UNIVERSITY OF FLORIDA, , ,3215 HULL ROAD,GAINESVILLE,FL,32611,32611, , , , , ,3528462000,HTTP://WWW.FLMNH.UFL.EDU/,UNIVERSITY OF FLORIDA,201306,0, , ,PO BOX 113201,GAINESVILLE,FL,32611-3201,201409,134130,UNIVERSITY OF FLORIDA,GAINESVILLE,FL,-82.35029,29.64282,3,5,4,12,001,PO BOX 113201,GAINESVILLE,FL,32611-3201,32611,1,0,0,0,0,1,0, 
8409501113,NAT,686028429, , , , ,GROSSCUP MUSEUM OF ANTHROPOLOGY,GROSSCUP MUSEUM OF ANTHROPOLOGY, , ,656 WEST KIRBY STREET,DETROIT,MI,48202,48202, , , , , , , , , , , , , , , , , ,172644,WAYNE STATE UNIVERSITY,DETROIT,MI,-83.05725,42.36368,4,3,1,26,163,656 WEST KIRBY STREET,DETROIT,MI,48202,48202,0,0,0,0,0,1,0, 
8409501114,NAT,050258809, ,S41,861011781,611310,HAFFENREFFER MUSEUM OF ANTHROPOLOGY,BROWN UNIVERSITY OF PROVIDENCE CONTROLLERS OFFICE, , ,21 PROSPECT STREET,GAINESVILLE,RI,02912,02912, , , , , ,4018632065, ,BROWN UNIVERSITY OF PROVIDENCE CONTROLLERS OFFICE,201306,9,1644918003,1030235476,164 ANGELL ST,PROVIDENCE,RI,02912-9002,197106,217156,BROWN UNIVERSITY,PROVIDENCE,RI,-71.3833,41.82923,1,1,1,44,007,164 ANGELL ST,PROVIDENCE,RI,02912-9002,02912,1,0,0,0,0,1,0, 
8409501116,NAT,042103580,MUSEUM DISTRICT,B50,082359691,611310,HARVARD UNIVERSITY MUSEUMS OF NATURAL HISTORY,PRESIDENT AND FELLOWS OF HARVARD COLLEGE, , ,26 OXFORD STREET,CAMBRIDGE,MA,02138,02138, , , , , ,6174952460,HTTP://HMNH.HARVARD.EDU,PRESIDENT AND FELLOWS OF HARVARD COLLEGE,201306,9,83181439574,5840349457,1033 MASSACHUSETTS AVE S,CAMBRIDGE,MA,02138-5366,196712,166027,HARVARD UNIVERSITY,CAMBRIDGE,MA,-71.11216,42.36977,1,1,1,25,017,1033 MASSACHUSETTS AVE S,CAMBRIDGE,MA,02138-5366,02138,1,0,0,0,0,1,0, 
8409501117,NAT,420680466, ,B42,041100918,611310,HOSLETT MUSEUM OF NATURAL HISTORY,LUTHER COLLEGE, , ,700 COLLEGE DRIVE,DECORAH,IA,52101,52101, , , , , ,5633871781,HTTP://WWW.LUTHER.EDU/GEOLOGY/,LUTHER COLLEGE,201405,9,141683600,130058221,700 COLLEGE DR,DECORAH,IA,52101-1041,193504,153834,LUTHER COLLEGE,DECORAH,IA,-91.80091,43.3146,4,4,3,19,191,700 COLLEGE DR,DECORAH,IA,52101-1041,52101,1,0,0,0,0,1,0, 
8409501118,NAT,826000924, , ,078341468,611310,IDAHO MUSEUM OF NATURAL HISTORY,IDAHO STATE UNIVERSITY, , ,921 SOUTH 8TH AVENUE,POCATELLO,ID,83201,83201, , , , , ,2082823168,HTTP://IMNH.ISU.EDU,IDAHO STATE UNIVERSITY,201306,0,0,0,921 S 8TH AVE 8219,POCATELLO,ID,83209-0002,197102,142276,IDAHO STATE UNIVERSITY,POCATELLO,ID,-112.43335,42.86222,6,7,1,16,005,921 S 8TH AVE 8219,POCATELLO,ID,83209-0002,83209,1,0,0,0,0,1,0, 
8409501119,NAT,416007513, , ,555917996, ,JAMES FORD BELL MUSEUM OF NATURAL HISTORY,JAMES FORD BELL MUSEUM OF NATURAL HISTORY, , ,100 CHURCH STREET SE,TWIN CITIES,MN,55455,55455, , , , , , ,HTTP://WWW.BELLMUSEUM.UMN.EDU/, , , , , , , , , , ,174066,UNIVERSITY OF MINNESOTA,TWIN CITIES,MN,-93.23378,44.97489,4,4,2,27,053,100 CHURCH STREET SE,TWIN CITIES,MN,55455,55455,0,0,0,0,0,1,0, 
8409501120,NAT,910564961, ,B43, ,611310,JAMES R. SLATER MUSEUM OF NATURAL HISTORY,UNIVERSITY OF PUGET SOUND,JAMES R. SLATER MUSEUM OF NATURAL HISTORY, ,1500 N WARNER #1088,TACOMA,WA,98416,98416, , , , , ,2538793356,HTTP://WWW.PUGETSOUND.EDU/ACADEMICS/ACADEMIC-RESOURCES/SLATER-MUSEUM/,UNIVERSITY OF PUGET SOUND,201306,9,236932577,171161527,1500 N WARNER ST STOP 10,TACOMA,WA,98416-1064,195001,236328,UNIVERSITY OF PUGET SOUND,TACOMA,WA,-122.48121,47.262,6,8,1,53,053,1500 N WARNER ST STOP 10,TACOMA,WA,98416-1064,98416,1,0,0,0,0,1,0, 
8409501121,NAT,636001138, , ,045632635,611310,JONES ARCHAEOLOGICAL MUSEUM,THE BOARD OF TRUSTEES OF THE UNIVERSITY OF ALABAMA, , ,739 UNIVERSITY BLVD,TUSCALOOSA,AL,35487,35487, , , , , ,2053712572,HTTP://MOUNDVILLE.UA.EDU,THE BOARD OF TRUSTEES OF THE UNIVERSITY OF ALABAMA,201309,0, , ,PO BOX 870142,TUSCALOOSA,AL,35487-0001,194507,100751,UNIVERSITY OF ALABAMA,TUSCALOOSA,AL,-87.54843,33.20939,3,5,1,01,125,PO BOX 870142,TUSCALOOSA,AL,35487-0001,35487,1,0,0,0,0,1,0, 
8409501122,NAT,350868073,PLANETARIUM,B42,041129669,611310,JOSEPH MOORE MUSEUM OF NATURAL HISTORY,EARLHAM COLLEGE, , ,801 NATIONAL ROAD WEST,RICHMOND,IN,47374,47374, , , , , ,7659831303,HTTP://WWW.EARLHAM.EDU/JOSEPH-MOORE-MUSEUM/,EARLHAM COLLEGE,201306,9,111953458,90078756,801 NATIONAL RD W,RICHMOND,IN,47374-4021,193503,150455,EARLHAM COLLEGE,RICHMOND,IN,-84.91992,39.82555,4,3,3,18,177,801 NATIONAL RD W,RICHMOND,IN,47374-4021,47374,1,0,0,0,0,1,0, 
8409501123,NAT,941156365, ,B43,009214214,611310,KEESING MUSEUM OF ANTHROPOLOGY,THE BOARD OF TRUSTEES OF THE LELAND STANFORD JUNIOR UNIVERS, , ,450 SERRA MALL,STANFORD,CA,94305,94305, , , , , , , ,THE BOARD OF TRUSTEES OF THE LELAND STANFORD JUNIOR UNIVERS,201308,9,24194977828,4936509854,3145 PORTER DRIVE,PALO ALTO,CA,94304-1234,199610,243744,STANFORD UNIVERSITY,STANFORD,CA,-122.15183,37.4089,6,8,1,06,085,3145 PORTER DRIVE,PALO ALTO,CA,94304-1234,94304,1,0,0,0,0,1,0, 
8409501124,NAT,386006309, ,E21,073133571,611310,KELSEY MUSEUM OF ARCHAEOLOGY,REGENTS OF THE UNIVERSITY OF MICHIGAN, , ,434 SOUTH STATE STREET,ANN ARBOR,MI,48109,48109, , , , , ,7347649304, ,REGENTS OF THE UNIVERSITY OF MICHIGAN,200806,0, , ,3003 S STATE STREET G395,ANN ARBOR,MI,48109-1276,196110,170976,UNIVERSITY OF MICHIGAN,ANN ARBOR,MI,-83.7389,42.25286,4,3,1,26,161,3003 S STATE STREET G395,ANN ARBOR,MI,48109-1276,48109,1,0,0,0,0,1,0, 
8409501125,NAT,390808497, ,B42,062509026,611310,LOGAN MUSEUM OF ANTHROPOLOGY,BELOIT COLLEGE, , ,700 COLLEGE STREET,BELOIT,WI,53511,53511, , , , , ,6083632000,HTTPS://WWW.BELOIT.EDU/LOGAN/,BELOIT COLLEGE,201405,9,102714808,77785742,700 COLLEGE ST,BELOIT,WI,53511-5509,194110,238333,BELOIT COLLEGE,BELOIT,WI,-89.02964,42.50302,4,3,2,55,105,700 COLLEGE ST,BELOIT,WI,53511-5509,53511,1,0,0,0,0,1,0, 
8409501126,NAT,486029925, , ,135731615, ,LOWELL D. HOLMES MUSEUM OF ANTHROPOLOGY,LOWELL D. HOLMES MUSEUM OF ANTHROPOLOGY,LOWELL D. HOLMES MUSEUM OF ANTHROPOLOGY, ,1845 N FAIRMOUNT,WICHITA,KS,67260,67260, , , , , ,3169787068, , , , , , , , , , , ,156125,WICHITA STATE UNIVERSITY,WICHITA,KS,-97.28562,37.71558,5,4,1,20,173,1845 N FAIRMOUNT,WICHITA,KS,67260,67260,0,0,0,0,0,1,0, 
8409501127,NAT,246000376, , ,003403953, ,MATSON MUSEUM OF ANTHROPOLOGY,MATSON MUSEUM OF ANTHROPOLOGY, , ,409 CARPENTER BLDG,UNIVERSITY PARK,PA,16802,16802, , , , , ,8148653853, , , , , , , , , , , ,214777,PENNSYLVANIA STATE UNIVERSITY,UNIVERSITY PARK,PA,-77.86267,40.79792,2,2,1,42,027,409 CARPENTER BLDG,UNIVERSITY PARK,PA,16802,16802,0,0,0,0,0,1,0, 
8409501128,NAT,856000642, , ,868853094, ,MAXWELL MUSEUM OF ANTHROPOLOGY,MAXWELL MUSEUM OF ANTHROPOLOGY, , ,1 UNIVERSITY BLVD NE,ALBUQUERQUE,MN,87131,87131, , , , , ,5052774405, , , , , , , , , , , ,187985,UNIVERSITY OF NEW MEXICO,ALBUQUERQUE,NM, , ,4,4, ,27, ,1 UNIVERSITY BLVD NE,ALBUQUERQUE,MN,87131,87131,0,0,0,0,0,1,0, 
8409501129,NAT,626001636, , ,003387891, ,MCCLUNG MUSEUM OF NATURAL HISTORY AND CULTURE,MCCLUNG MUSEUM OF NATURAL HISTORY AND CULTURE,UNIVERSITY OF TENNESSEE, ,1327 CIRCLE PARK DRIVE,KNOXVILLE,TN,37916,37916, , , , , ,8659742144, , , , , , , , , , , ,221759,UNIVERSITY OF TENNESSEE AT KNOXVILLE,KNOXVILLE,TN,-83.93499,35.95324,3,5,1,47,093,1327 CIRCLE PARK DRIVE,KNOXVILLE,TN,37916,37916,0,0,0,0,0,1,0, 
8409501130,NAT,941590799, , , , ,MERRITT MUSEUM OF ANTHROPOLOGY,MERRITT MUSEUM OF ANTHROPOLOGY, , ,12500 CAMPUS DRIVE,OAKLAND,CA,94619,94619, , , , , ,5104362607, , , , , , , , , , , ,118772,MERRITT COMMUNITY COLLEGE,OAKLAND,CA,-122.16783,37.79235,6,8,1,06,001,12500 CAMPUS DRIVE,OAKLAND,CA,94619,94619,0,0,0,0,0,1,0, 
8409501133,NAT,636001138, , ,045632635,611310,MOUNDVILLE ARCHAEOLOGICAL PARK,THE BOARD OF TRUSTEES OF THE UNIVERSITY OF ALABAMA, , ,634 MOUND PARK,MOUNDVILLE,AL,35474,35474, , , , , ,2053712234,HTTP://MOUNDVILLE.UA.EDU,THE BOARD OF TRUSTEES OF THE UNIVERSITY OF ALABAMA,201309,0, , ,PO BOX 870142,TUSCALOOSA,AL,35487-0001,194507,100751,UNIVERSITY OF ALABAMA,TUSCALOOSA,AL,-87.54843,33.20939,3,5,1,01,125,PO BOX 870142,TUSCALOOSA,AL,35487-0001,35487,1,0,0,0,0,1,0, 
8409501134,NAT,860196696, , ,943360412, ,MUSEUM OF ANTHROPOLOGY,MUSEUM OF ANTHROPOLOGY,MUSEUM OF ANTHROPOLOGY, ,900 SOUTH CADY MALL,TEMPE,AZ,85287,85287, , , , , ,4809656224, , , , , , , , , , , ,104151,ARIZONA STATE UNIVERSITY,TEMPE,AZ,-112.53852,33.69121,6,6,4,04,013,900 SOUTH CADY MALL,TEMPE,AZ,85287,85287,0,0,0,0,0,1,0, 
8409501135,NAT,951230865, ,B11, ,813219,MUSEUM OF ANTHROPOLOGY,THE UNIVERSITY FOUNDATION CALIFORNIA STATE UNIVERSITY CHICO, , ,400 WEST 1ST STREET,CHICO,CA,95926,95926, , , , , ,5308985397, ,THE UNIVERSITY FOUNDATION CALIFORNIA STATE UNIVERSITY CHICO,201306,8,16629895,9781669,CSUC BUILDING 25 NO 203,CHICO,CA,95929-0246,195303,110538,CALIFORNIA STATE UNIVERSITY - CHICO,CHICO,CA, , ,6,8, ,06, ,CSUC BUILDING 25 NO 203,CHICO,CA,95929-0246,95929,1,0,0,0,0,1,0, 
8409501136,NAT,866000754, , , , ,MUSEUM OF ANTHROPOLOGY,MUSEUM OF ANTHROPOLOGY, , ,615 NORTH STADIUM AVENUE,THATCHER,AZ,85552,85552, , , , , ,9284288472,HTTP://WWW.EAC.EDU, , , , , , , , , , ,104577,EASTERN ARIZONA COLLEGE,THATCHER,AZ,-109.76296,32.84313,6,6,4,04,009,615 NORTH STADIUM AVENUE,THATCHER,AZ,85552,85552,0,0,0,0,0,1,0, 
8409501137,NAT,941574802, , , , ,MUSEUM OF ANTHROPOLOGY,MUSEUM OF ANTHROPOLOGY, , ,1101 E UNIVERSITY AVE,FRESNO,CA,93741,93741, , , , , ,5594424600,HTTP://WWW.FRESNOCITYCOLLEGE.EDU/INDEX.ASPX?PAGE=1133, , , , , , , , , , ,114789,FRESNO CITY COLLEGE,FRESNO,CA,-119.7994,36.76688,6,8,1,06,019,1101 E UNIVERSITY AVE,FRESNO,CA,93741,93741,0,0,0,0,0,1,0, 
8409501138,NAT,611010545, , , , ,MUSEUM OF ANTHROPOLOGY,MUSEUM OF ANTHROPOLOGY, , ,NUNN DRIVE,HIGHLAND HEIGHTS,KY,41099,41099, , , , , , , , , , , , , , , , , ,157447,NORTHERN KENTUCKY UNIVERSITY,HIGHLAND HEIGHTS,KT,-84.46336,39.03231,3,5,2,21,037,NUNN DRIVE,HIGHLAND HEIGHTS,KY,41099,41099,0,0,0,0,0,1,0, 
8409501139,NAT,840404231, ,B43,007431760,611310,MUSEUM OF ANTHROPOLOGY,UNIVERSITY OF DENVER, , ,2000 EAST ASBURY AVENUE,DENVER,CO,80208,80208, , , , , ,3038712688,HTTP://WWW.DU.EDU/AHSS/INDEX.HTML,COLORADO SEMINARY,201306,9,1187073882,543405959,2199 S UNIVERISTY BLVD,DENVER,CO,80208-0001,193403,127060,UNIVERSITY OF DENVER,DENVER,CO,-104.96299,39.68047,5,7,1,08,031,2199 S UNIVERISTY BLVD,DENVER,CO,80208-0001,80208,1,0,0,0,0,1,0, 
8409501140,NAT,481124839, , ,030700793, ,MUSEUM OF ANTHROPOLOGY,MUSEUM OF ANTHROPOLOGY, , ,STRONG HALL 1450 JAYHAWK BLVD ROOM 230,LAWRENCE,KS,66045,66045, , , , , , , , , , , , , , , , , ,155317,UNIVERSITY OF KANSAS,LAWRENCE,KS,-95.25018,38.95699,5,4,1,20,045,STRONG HALL 1450 JAYHAWK BLVD ROOM 230,LAWRENCE,KS,66045,66045,0,0,0,0,0,1,0, 
8409501141,NAT,616001218, , , , ,MUSEUM OF ANTHROPOLOGY,MUSEUM OF ANTHROPOLOGY, , ,SOUTH LIMESTONE,LEXINGTON,KY,40506,40506, , , , , , , , , , , , , , , , , ,157085,UNIVERSITY OF KENTUCKY,LEXINGTON,KY,-84.50654,38.03919,3,5,1,21,067,SOUTH LIMESTONE,LEXINGTON,KY,40506,40506,0,0,0,0,0,1,0, 
8409501142,NAT,386006309, ,E21,073133571,611310,MUSEUM OF ANTHROPOLOGY,REGENTS OF THE UNIVERSITY OF MICHIGAN, , ,503 THOMPSON STREET,ANN ARBOR,MI,48109,48109, , , , , , , ,REGENTS OF THE UNIVERSITY OF MICHIGAN,200806,0, , ,3003 S STATE STREET G395,ANN ARBOR,MI,48109-1276,196110,170976,UNIVERSITY OF MICHIGAN,ANN ARBOR,MI,-83.7389,42.25286,4,3,1,26,161,3003 S STATE STREET G395,ANN ARBOR,MI,48109-1276,48109,1,0,0,0,0,1,0, 
8409501143,NAT,436003859, , ,006326904, ,MUSEUM OF ANTHROPOLOGY,MUSEUM OF ANTHROPOLOGY, , ,100 SWALLOW HALL,COLUMBIA,MO,65201,65201, , , , , ,5738823573,HTTPS://ANTHROMUSEUM.MISSOURI.EDU/, , , , , , , , , , ,178396,UNIVERSITY OF MISSOURI-COLUMBIA,COLUMBIA,MO,-92.33358,38.94946,4,4,4,29,019,100 SWALLOW HALL,COLUMBIA,MO,65201,65201,0,0,0,0,0,1,0, 
8409501144,NAT,560532138, ,B43,041418799,611310,MUSEUM OF ANTHROPOLOGY,WAKE FOREST UNIVERSITY, , ,1834 WAKE FOREST ROAD,WINSTON-SALEM,NC,27106,27106, , , , , , , ,WAKE FOREST UNIVERSITY,201306,9,1186597126,496807541,PO BOX 7201,WINSTON SALE,NC,27109-6226,200105,199847,WAKE FOREST UNIVERSITY,WINSTON-SALEM,NC,-80.27798,36.13612,3,5,1,37,067,PO BOX 7201,WINSTON SALE,NC,27109-6226,27109,1,0,0,0,0,1,0, 
8409501145,NAT,916001108, , ,041485301, ,MUSEUM OF ANTHROPOLOGY,MUSEUM OF ANTHROPOLOGY, , ,FRENCH ADMINISTRATION BUILDING,PULLMAN,WA,99164,99164, , , , , , , , , , , , , , , , , ,236939,WASHINGTON STATE UNIVERSITY,PULLMAN,WA,-117.16624,46.7244,6,8,4,53,075,FRENCH ADMINISTRATION BUILDING,PULLMAN,WA,99164,99164,0,0,0,0,0,1,0, 
8409501146,NAT,146013200, , ,806782173, ,MUSEUM OF LONG ISLAND NATURAL SCIENCES,MUSEUM OF LONG ISLAND NATURAL SCIENCES, , ,310 ADMINISTRATION BUILDING,STONY BROOK,NY,11794,11794, , , , , ,5162468373, , , , , , , , , , , ,196097,STONY BROOK UNIVERSITY,STONY BROOK,NY,-73.12433,40.90982,2,2,2,36,103,310 ADMINISTRATION BUILDING,STONY BROOK,NY,11794,11794,0,0,0,0,0,1,0, 
8409501148,NAT,946002123, , ,124726725,611310,MUSEUM OF NATURAL HISTORY,REGENTS OF THE UNIVERSITY OF CALIFORNIA AT BERKELEY, , ,3101 VALLEY LIFE SCIENCES BUILDING,BERKELEY,CA,94720,94720, , , , , , ,HTTP://BNHM.BERKELEY.EDU/,REGENTS OF THE UNIVERSITY OF CALIFORNIA AT BERKELEY, ,0, , ,2195 HEARST AVE ROOM 120,BERKELEY,CA,94720-1104,193909,110635,"UNIVERSITY OF CALIFORNIA, BERKELEY",BERKELEY,CA,-122.26644,37.87426,6,8,1,06,001,2195 HEARST AVE ROOM 120,BERKELEY,CA,94720-1104,94720,1,0,0,0,0,1,0, 
8409501149,NAT,376000511, ,B43,041544081,813219,MUSEUM OF NATURAL HISTORY,THE BOARD OF TRUSTEES OF THE UNIVERSITY OF ILLINOIS, , ,601 E JOHN STREET,CHAMPAIGN,IL,61820,61820, , , , , , , ,THE BOARD OF TRUSTEES OF THE UNIVERSITY OF ILLINOIS,201306,0, , ,506 S WRIGHT STREET 209,URBANA,IL,61801-0000,194105,145637,UNIVERSITY OF ILLINOIS AT URBANA-CHAMPAIGN,CHAMPAIGN,IL,-88.22875,40.11685,4,3,1,17,019,506 S WRIGHT STREET 209,URBANA,IL,61801-0000,61801,1,0,0,0,0,1,0, 
8409501150,NAT,726001695, , , , ,MUSEUM OF NATURAL HISTORY,MUSEUM OF NATURAL HISTORY, , ,700 UNIVERSITY AVE,MONROE,LA,71209,71209, , , , , ,3183425430,HTTP://WWW.ULM.EDU/, , , , , , , , , , ,159993,UNIVERSITY OF LOUISIANA-MONROE,MONROE,LA,-92.07224,32.52815,3,5,4,22,073,700 UNIVERSITY AVE,MONROE,LA,71209,71209,0,0,0,0,0,1,0, 
8409501151,NAT,396006461, , , , ,MUSEUM OF NATURAL HISTORY,MUSEUM OF NATURAL HISTORY, , ,900 RESERVE STREET,STEVENS POINT,WI,54481,54481, , , , , ,7153462858,HTTP://WWW.UWSP.EDU/ERROR/PAGES/404.ASPX?WWW.UWSP.EDUP://WWW.UWSP.EDU/MUSEUM, , , , , , , , , , ,240480,UNIVERSITY OF WISCONSIN-STEVENS POINT,STEVENS POINT,WI,-89.56972,44.5271,4,3,3,55,097,900 RESERVE STREET,STEVENS POINT,WI,54481,54481,0,0,0,0,0,1,0, 
8409501152,NAT,686028429, , , , ,MUSEUM OF NATURAL HISTORY,MUSEUM OF NATURAL HISTORY, , ,656 WEST KIRBY STREET,DETROIT,MI,48202,48202, , , , , , , , , , , , , , , , , ,172644,WAYNE STATE UNIVERSITY,DETROIT,MI,-83.05725,42.36368,4,3,1,26,163,656 WEST KIRBY STREET,DETROIT,MI,48202,48202,0,0,0,0,0,1,0, 
8409501153,NAT,726000848, , ,075050765,611310,MUSEUM OF NATURAL SCIENCE,LOUISIANA STATE UNIVERSITY AND AGRICULTURAL & MECHANICAL CO, , ,156 THOMAS BOYD HALL,BATON ROUGE,LA,70803,70803, , , , , ,2255782855, ,LOUISIANA STATE UNIVERSITY AND AGRICULTURAL & MECHANICAL CO,201006,0, , ,204 THOMAS BOYD HALL,BATON ROUGE,LA,70803-0110,196009,159391,LOUISIANA STATE UNIVERSITY AND AGRICULTURAL & MECHANICAL COLLEGE,BATON ROUGE,LA,-91.18866,30.40801,3,5,4,22,033,204 THOMAS BOYD HALL,BATON ROUGE,LA,70803-0110,70803,1,0,0,0,0,1,0, 
8409501154,NAT,876000535, , ,073000895,611310,MUSEUM OF NATURAL SCIENCE,WEBER STATE UNIVERSITY, , ,3848 HARRISON BOULEVARD,OGDEN,UT,84408,84408, , , , , ,8016266000,HTTPS://NHMU.UTAH.EDU/,WEBER STATE UNIVERSITY,201406,0, , ,3850 DIXON PKWY DEPT 102,OGDEN,UT,84408-1021,200809,230782,WEBER STATE UNIVERSITY,OGDEN,UT,-111.94247,41.18815,6,7,1,49,057,3850 DIXON PKWY DEPT 102,OGDEN,UT,84408-1021,84408,1,0,0,0,0,1,0, 
8409501155,NAT, , , , , ,MUSEUM OF PALEONTOLOGY,MUSEUM OF PALEONTOLOGY, , ,1683 NORTH CANYON ROAD,PROVO,UT,84604,84604, , , , , , ,HTTP://GEOLOGY.BYU.EDU/MUSEUM/, , , , , , , , , , ,230038,BRIGHAM YOUNG UNIVERSITY,PROVO,UT,-111.65618,40.25571,6,7,4,49,049,1683 NORTH CANYON ROAD,PROVO,UT,84604,84604,0,0,0,0,0,1,0, 
8409501156,NAT,946002123, , ,933631632,611310,MUSEUM OF PALEONTOLOGY,REGENTS OF THE UNIVERSITY OF CALIFORNIA AT BERKELEY,MUSEUM OF PALEONTOLOGY, ,1109 GEDDES AVENUE,ANN ARBOR,MI,48109,48109, , , , , ,7347640489, ,REGENTS OF THE UNIVERSITY OF CALIFORNIA AT BERKELEY, ,0, , ,2195 HEARST AVE ROOM 120,BERKELEY,CA,94720-1104,193909,110635,"UNIVERSITY OF CALIFORNIA, BERKELEY",BERKELEY,CA,-122.26644,37.87426,6,8,1,06,001,2195 HEARST AVE ROOM 120,BERKELEY,CA,94720-1104,94720,1,0,0,0,0,1,0, 
8409501158,NAT, , , ,027229272, ,MUSEUM OF PEOPLES AND CULTURES,MUSEUM OF PEOPLES AND CULTURES, , ,100 EAST 700 NORTH,PROVO,UT,84604,84604, , , , , ,8014220020,HTTPS://MPC.BYU.EDU/PAGES/HOME.ASPX, , , , , , , , , , ,230038,BRIGHAM YOUNG UNIVERSITY,PROVO,UT,-111.64683,40.23129,6,7,1,49,049,100 EAST 700 NORTH,PROVO,UT,84604,84604,0,0,0,0,0,1,0, 
8409501159,NAT,481278522, , , , ,MUSEUM OF VERTEBRATE NATURAL HISTORY,MUSEUM OF VERTEBRATE NATURAL HISTORY, , ,1250 SISKIYOU BLVD,ASHLAND,OR,97520,97520, , , , , , , , , , , , , , , , , ,210146,SOUTHERN OREGON UNIVERSITY,ASHLAND,OR,-122.69503,42.18696,6,8,4,41,029,1250 SISKIYOU BLVD,ASHLAND,OR,97520,97520,0,0,0,0,0,1,0, 
8409501160,NAT,330632102, , , , ,MUSEUM OF ANTHROPOLOGY,MUSUEM OF ANTHROPOLOGY, , ,800 NORTH STATE COLLEGE,FULLERTON,CA,92834,92834, , , , , ,6572783626,HTTP://ANTHRO.FULLERTON.EDU, , , , , , , , , , ,110565,CALIFORNIA STATE UNIVERSITY - FULLERTON,FULLERTON,CA,-117.88958,33.87791,6,8,2,06,059,800 NORTH STATE COLLEGE,FULLERTON,CA,92834,92834,0,0,0,0,0,1,0, 
8409501161,NAT,237032625,ART GALLERY, ,077469054,611310,NATURAL HISTORY MUSEUM,COLLEGE OF THE ATLANTIC,GEORGE B. DORR MUSEUM OF NATURAL HISTORY, ,105 EDEN STREET,BAR HARBOR,ME,04609,04609, , , , , ,2072882917,HTTP://WWW.COAMUSEUM.ORG/,COLLEGE OF THE ATLANTIC,201406,8,33490140,28663606,105 EDEN ST,BAR HARBOR,ME,04609-1136,196909,160959,COLLEGE OF THE ATLANTIC,BAR HARBOR,ME,-68.22001,44.3924,1,1,3,23,009,105 EDEN ST,BAR HARBOR,ME,04609-1136,04609,1,0,0,0,0,1,0, 
